delito,x,y,porcentaje
3,-103.1566972,20.60777012,60
3,-103.3617151,20.74503209,60
3,-103.3447352,20.69783037,60
3,-103.3909086,20.64744333,60
3,-103.2809467,20.67596559,60
3,-103.3043934,20.66103764,60
3,-103.4073218,20.66760246,60
3,-103.3768986,20.64398271,60
3,-103.2970972,20.64722244,60
3,-103.3865802,20.64994135,60
3,-103.2598355,20.62480633,60
3,-103.3902572,20.41611327,60
3,-103.3690912,20.72162502,60
3,-103.239621,20.50885389,60
3,-103.361121,20.6716727,60
3,-103.3668392,20.69098098,60
3,-103.4077559,20.74000858,60
3,-103.3567438,20.66924056,60
3,-103.289202,20.46915805,60
3,-103.3026493,20.70884252,60
3,-103.3131189,20.67997234,60
3,-103.3650451,20.6663364,60
3,-103.3410044,20.68130334,60
3,-103.329144,20.68295411,60
3,-103.389375,20.6848506,60
3,-103.3010794,20.68887772,60
3,-103.3337093,20.68212818,60
3,-103.3884772,20.69267465,60
3,-103.3300838,20.70357829,60
3,-103.4037312,20.60145396,60
3,-103.4106988,20.66866343,60
3,-103.3697078,20.619021,60
3,-103.3581701,20.68771428,60
3,-103.3132413,20.71570468,60
3,-103.3489562,20.67731225,60
3,-103.382439,20.76314748,60
3,-103.2711872,20.68637223,60
3,-103.4513611,20.71175275,60
3,-103.3364182,20.71013413,60
3,-103.3434205,20.6819929,60
3,-103.3895664,20.6450607,60
3,-103.3828048,20.69099363,60
3,-103.1647758,20.60684267,60
3,-103.3852066,20.63388391,60
3,-103.3411004,20.6875289,60
3,-103.5176928,20.45415655,60
3,-103.3511701,20.73982757,60
3,-103.3792561,20.63572404,60
3,-103.361289,20.67933204,60
3,-103.3453794,20.73456889,60
3,-103.363307,20.67235023,60
3,-103.5021956,20.48403861,60
3,-103.3718917,20.73807387,60
3,-103.4094172,20.74276105,60
3,-103.3810571,20.68937659,60
3,-103.2993363,20.6498426,60
3,-103.2791724,20.6740257,60
3,-103.4128743,20.63015603,60
3,-103.3782469,20.69291302,60
3,-103.3914126,20.66998328,60
3,-103.3596276,20.70249391,60
3,-103.2935269,20.65791443,60
3,-103.3522277,20.60663208,60
3,-103.3602924,20.67998627,60
3,-103.0448904,20.62190735,60
3,-103.4914147,20.48986683,60
3,-103.2604234,20.68143056,60
3,-103.3372018,20.69455287,60
3,-103.3888877,20.66190853,60
3,-103.3052889,20.60936042,60
3,-103.3921896,20.53462447,60
3,-103.3824633,20.69252104,60
3,-103.4113941,20.63501143,60
3,-103.3257783,20.56977727,60
3,-103.1838511,20.55385249,60
3,-103.1837579,20.55498727,60
3,-103.36397,20.67779851,60
3,-103.3999149,20.64899747,60
3,-103.3188764,20.59252891,60
3,-103.2769862,20.64093979,60
3,-103.3832191,20.70420868,60
3,-103.3234533,20.65011937,60
3,-103.3430759,20.74417597,60
3,-103.3808046,20.51314431,60
3,-103.2427508,20.60895267,60
3,-103.3613431,20.67708676,60
3,-103.3726079,20.52971698,60
3,-103.4315625,20.93096818,60
3,-103.3882122,20.69679158,60
3,-103.3895832,20.71622329,60
3,-103.098283,20.61449951,60
3,-103.4463731,20.64623317,60
3,-103.2861698,20.62721077,60
3,-103.4224026,20.65075626,60
3,-103.3065475,20.67573103,60
3,-103.3637364,20.71422119,60
3,-103.3634346,20.70888528,60
3,-103.2981137,20.55303007,60
3,-103.3595692,20.72942044,60
3,-103.4103238,20.72583199,60
3,-103.3954233,20.63084902,60
3,-103.2758014,20.65249431,60
3,-103.3563715,20.73032936,60
3,-103.3609565,20.68867769,60
3,-103.3763545,20.60861312,60
3,-103.2803057,20.61367529,60
3,-103.3815441,20.69970133,60
3,-103.3670329,20.68659041,60
3,-103.2968834,20.69049156,60
3,-103.3031999,20.68746035,60
3,-103.3006167,20.69416016,60
3,-103.3003177,20.65820964,60
3,-103.374617,20.63167741,60
3,-103.374855,20.67452935,60
3,-103.356749,20.67273565,60
3,-103.3317184,20.68203642,60
3,-103.3535773,20.702529,60
3,-103.4770812,20.80006787,60
3,-103.3935543,20.62853067,60
3,-103.1188533,20.58178716,60
3,-103.5774255,20.73445923,60
3,-103.3869001,20.6888377,60
3,-103.2733757,20.6617979,60
3,-103.5273853,20.72207328,60
3,-103.2501316,20.52729774,60
3,-103.2591375,20.62494414,60
3,-103.28792,20.63029031,60
3,-103.3227273,20.64289075,60
3,-103.335947,20.70128308,60
3,-103.3472242,20.70988913,60
3,-103.3730271,20.63631616,60
3,-103.3856226,20.70283636,60
3,-103.38877,20.63912866,60
3,-103.3964323,20.61318401,60
3,-103.3712025,20.64128722,60
3,-103.2774151,20.63523526,60
3,-103.3389313,20.59274037,60
3,-103.0610812,20.63185648,60
3,-103.3297947,20.62923189,60
3,-103.3412293,20.66641409,60
3,-103.3799976,20.67556975,60
3,-103.3638988,20.67859408,60
3,-103.3584035,20.60922268,60
3,-103.2784462,20.62972641,60
3,-103.346144,20.69853468,60
3,-103.2697001,20.65901836,60
3,-103.3538852,20.69325449,60
3,-103.4693225,20.54524927,60
3,-103.3474995,20.71240082,60
3,-103.2899014,20.54286188,60
3,-103.3567333,20.70283823,60
3,-103.3761016,20.69158378,60
3,-103.2742914,20.59055418,60
3,-103.3641927,20.66479792,60
3,-103.3651323,20.68978782,60
3,-103.3187178,20.63757548,60
3,-103.3205251,20.64632093,60
3,-103.4470112,20.55390694,60
3,-103.4366814,20.64198772,60
3,-103.1264695,20.57881246,60
3,-103.2969403,20.68917039,60
3,-103.3839623,20.69426795,60
3,-103.3903517,20.58737335,60
3,-103.3708943,20.68982984,60
3,-103.3632745,20.69603751,60
3,-103.36397,20.67779851,60
3,-103.4123264,20.65427921,60
3,-103.3677685,20.69452195,60
3,-103.3237879,20.6352164,60
3,-103.4478161,20.76724545,60
3,-103.4353284,20.65079466,60
3,-103.3749074,20.67665871,60
3,-103.5037573,20.4843296,60
3,-103.3173762,20.74191378,60
3,-103.3583364,20.6637532,60
3,-103.3411313,20.62003207,60
3,-103.3663702,20.62168782,60
3,-103.3758417,20.50813728,60
3,-103.4379207,20.61591273,60
3,-103.3773982,20.65333371,60
3,-103.3159888,20.70240723,60
3,-103.3105728,20.67582493,60
3,-103.2900397,20.65976572,60
3,-103.3509411,20.70803275,60
3,-103.4181558,20.68818991,60
3,-103.3311971,20.71095147,60
3,-103.364538,20.73792278,60
3,-103.2419923,20.61903463,60
3,-103.3549458,20.64148271,60
3,-103.47477,20.64434549,60
3,-103.4131041,20.73176544,60
3,-103.4348618,20.64159648,60
3,-103.3932072,20.68837159,60
3,-103.4038815,20.75141782,60
3,-103.3819799,20.68069699,60
3,-103.3432421,20.76681442,60
3,-103.3223953,20.67364511,60
3,-103.3517243,20.69412182,60
3,-103.3485951,20.72226961,60
3,-103.2760576,20.61689386,60
3,-103.4586063,20.71063414,60
3,-103.3844546,20.63757466,60
3,-103.3687409,20.73041932,60
3,-103.4189147,20.59437574,60
3,-103.3761505,20.67216403,60
3,-103.4732438,20.77359021,60
3,-103.3933356,20.64572814,60
3,-103.3083293,20.63137335,60
3,-103.3232766,20.69709697,60
3,-103.4963941,20.48686077,60
3,-103.382702,20.72470735,60
3,-103.3639944,20.67552794,60
3,-103.396452,20.63505812,60
3,-103.3471793,20.74212883,60
3,-103.3829042,20.64948187,60
3,-103.3232741,20.69393983,60
3,-103.282754,20.56461482,60
3,-103.4197567,20.62249555,60
3,-103.3241804,20.62244393,60
3,-103.3560085,20.69766472,60
3,-103.3132875,20.68755876,60
3,-103.391132,20.68464048,60
3,-103.2463092,20.62494986,60
3,-103.2530575,20.67086895,60
3,-103.3749074,20.67665871,60
3,-103.3642277,20.70799649,60
3,-103.2905365,20.67753497,60
3,-103.3909171,20.68959825,60
3,-103.3653984,20.62891458,60
3,-103.4346489,20.60557589,60
3,-103.3826317,20.61645964,60
3,-103.254905,20.61831646,60
3,-103.3263762,20.72130252,60
3,-103.3999307,20.6429001,60
3,-103.2780901,20.63152945,60
3,-103.3721677,20.71496056,60
3,-103.3784012,20.63848319,60
3,-103.4059842,20.63019194,60
3,-103.3521964,20.54613767,60
3,-103.4106337,20.73753298,60
3,-103.2746145,20.63001335,60
3,-103.3546796,20.64598005,60
3,-103.312253,20.67968799,60
3,-103.2906109,20.65580564,60
3,-103.3561785,20.68867694,60
3,-103.3308922,20.73873766,60
3,-103.3895516,20.67970799,60
3,-103.3661107,20.67452886,60
3,-103.4047642,20.62758782,60
3,-103.3927186,20.69485889,60
3,-103.4232579,20.65798379,60
3,-103.3903469,20.64971838,60
3,-103.3793139,20.68452255,60
3,-103.376773,20.64137925,60
3,-103.3027515,20.68400934,60
3,-103.4045984,20.67103706,60
3,-103.3062644,20.71166673,60
3,-103.3931455,20.76490935,60
3,-103.3681967,20.63447695,60
3,-103.4526951,20.62083344,60
3,-103.3796757,20.75193204,60
3,-103.3557227,20.66282358,60
3,-103.327016,20.66395063,60
3,-103.3694222,20.68569276,60
3,-103.3428447,20.66363627,60
3,-103.3203956,20.58782837,60
3,-103.412874,20.63758149,60
3,-103.2718394,20.63019336,60
3,-103.440653,20.55194374,60
3,-103.3752108,20.71229742,60
3,-103.3649177,20.69344548,60
3,-103.3668966,20.69526344,60
3,-103.4124803,20.62002595,60
3,-103.3877343,20.63126055,60
3,-103.3840539,20.6630426,60
3,-103.3671625,20.69544292,60
3,-103.0671487,20.56033014,60
3,-103.306924,20.6803836,60
3,-103.3471122,20.69132057,60
3,-103.143119,20.39447936,60
3,-103.3733942,20.61151434,60
3,-103.3273976,20.68780168,60
3,-103.3736732,20.64285416,60
3,-103.3158671,20.70997466,60
3,-103.3387718,20.58373312,60
3,-103.2912207,20.65242473,60
3,-103.2970076,20.71263122,60
3,-103.4290944,20.67186723,60
3,-103.4917633,20.7258269,60
3,-103.3277542,20.7087835,60
3,-103.2758014,20.65249431,60
3,-103.256959,20.61824687,60
3,-103.3407156,20.7050482,60
3,-103.2837795,20.65141017,60
3,-103.3200071,20.69896072,60
3,-103.4095573,20.74129895,60
3,-103.3848575,20.6912529,60
3,-103.3961308,20.64012773,60
3,-103.2790911,20.66633879,60
3,-103.3270871,20.68261728,60
3,-103.4360228,20.60068313,60
3,-103.2993359,20.68851274,60
3,-103.3881481,20.71225364,60
3,-103.3209251,20.67209971,60
3,-103.3910583,20.67200485,60
3,-103.294698,20.68575782,60
3,-103.3096711,20.7068222,60
3,-103.3936748,20.63595015,60
3,-103.2967951,20.70242861,60
3,-103.3499309,20.69986355,60
3,-103.3888736,20.68678395,60
3,-103.2290705,20.64955084,60
3,-103.4098634,20.63825839,60
3,-103.4310329,20.60828026,60
3,-103.3586288,20.64875867,60
3,-103.4251555,20.62655571,60
3,-103.2376905,20.43838497,60
3,-103.299038,20.56683802,60
3,-103.3650899,20.61795211,60
3,-103.3229261,20.72711772,60
3,-103.38748,20.64483328,60
3,-103.2917472,20.66300182,60
3,-103.433565,20.68144721,60
3,-103.4929299,20.48761297,60
3,-103.3654861,20.66528382,60
3,-103.4108939,20.60276655,60
3,-103.3859902,20.61603502,60
3,-103.4025909,20.62708923,60
3,-103.3164897,20.61768097,60
3,-103.3799668,20.67331038,60
3,-103.4309834,20.61311273,60
3,-103.394169,20.62040775,60
3,-103.4424519,20.59128557,60
3,-103.2632869,20.63639446,60
3,-103.359353,20.67228367,60
3,-103.283217,20.63468784,60
3,-103.4199514,20.63060033,60
3,-103.3881481,20.71225364,60
3,-103.3507603,20.73510836,60
3,-103.3440513,20.61712006,60
3,-103.3249607,20.7188562,60
3,-103.347692,20.71552211,60
3,-103.441083,20.69161279,60
3,-103.4169942,20.73626375,60
3,-103.3439699,20.71192278,60
3,-103.3196005,20.71645159,60
3,-103.382567,20.68160629,60
3,-103.3631544,20.74513613,60
3,-103.4350324,20.60277897,60
3,-103.378735,20.64254121,60
3,-103.4311977,20.58936559,60
3,-103.2721938,20.6319493,60
3,-103.398169,20.65802704,60
3,-103.5405368,20.43751466,60
3,-103.2274087,20.64968733,60
3,-103.4127035,20.62904335,60
3,-103.3190657,20.66579994,60
3,-103.3367867,20.71501278,60
3,-103.2432495,20.62151339,60
3,-103.2759519,20.62883436,60
3,-103.3514501,20.60097239,60
3,-103.3801196,20.52691971,60
3,-103.3917825,20.63498018,60
3,-103.3464275,20.74944743,60
3,-103.3843682,20.60079533,60
3,-103.3825763,20.59967651,60
3,-103.2941546,20.71174338,60
3,-103.4086838,20.73024314,60
3,-103.0994687,20.60036298,60
3,-103.3909171,20.68959825,60
3,-103.3975852,20.64615414,60
3,-103.3234913,20.69056219,60
3,-103.4293902,20.63093034,60
3,-103.3770161,20.63789958,60
3,-103.4609427,20.62699574,60
3,-103.3554845,20.70170718,60
3,-103.3676045,20.69735612,60
3,-103.4181965,20.62677216,60
3,-103.3800598,20.67059225,60
3,-103.4374706,20.7508412,60
3,-103.3798134,20.63406144,60
3,-103.3472464,20.75716052,60
3,-103.3998711,20.5087246,60
3,-103.3867722,20.65471916,60
3,-103.2770065,20.6255027,60
3,-103.2275204,20.52077676,60
3,-103.430743,20.63470056,60
3,-103.3625913,20.75106554,60
3,-103.3424184,20.7384246,60
3,-103.4566603,20.64439229,60
3,-103.3957792,20.64377536,60
3,-103.3516682,20.61013416,60
3,-103.3793661,20.63638997,60
3,-103.3742482,20.64132204,60
3,-103.3835927,20.63938069,60
3,-103.2118671,20.6230942,60
3,-103.4045984,20.67103706,60
3,-103.3591552,20.70611113,60
3,-103.2914757,20.64494772,60
3,-103.4136521,20.63473408,60
3,-103.4283504,20.59386553,60
3,-103.3997351,20.62398242,60
3,-103.4426258,20.62876473,60
3,-103.3816514,20.63690143,60
3,-103.3283493,20.70037628,60
3,-103.3994949,20.6249287,60
3,-103.3729226,20.64371255,60
3,-103.2262601,20.65034901,60
3,-103.1086596,20.59359352,60
3,-103.2421468,20.60891943,60
3,-103.3887755,20.70073474,60
3,-103.4436595,20.57694011,60
3,-103.313429,20.68230287,60
3,-103.1966746,20.62260514,60
3,-103.3744913,20.63585528,60
3,-103.3172402,20.74089537,60
3,-103.3799532,20.68933838,60
3,-103.2494418,20.65053554,60
3,-103.0993318,20.58615169,60
3,-103.3231873,20.58743081,60
3,-103.3786236,20.68932744,60
3,-103.2854761,20.47230305,60
3,-103.2607204,20.63510402,60
3,-103.3775012,20.63502618,60
3,-103.4012637,20.64390612,60
3,-103.3922046,20.66655614,60
3,-103.3746249,20.66198347,60
3,-103.3322895,20.68887272,60
3,-103.3649051,20.69394037,60
3,-103.4163941,20.6256897,60
3,-103.3416941,20.69439564,60
3,-103.4154844,20.61717186,60
3,-103.2769862,20.64093979,60
3,-103.3207294,20.6462476,60
3,-103.3983501,20.64813382,60
3,-103.3562385,20.70277957,60
3,-103.362782,20.68782682,60
3,-103.3401665,20.68591727,60
3,-103.4247305,20.66223392,60
3,-103.3200318,20.67182828,60
3,-103.3992216,20.68041076,60
3,-103.3271128,20.68259607,60
3,-103.5273853,20.72207328,60
3,-103.2790227,20.64264828,60
3,-103.3816504,20.63903731,60
3,-103.3333043,20.66467354,60
3,-103.3702648,20.66471598,60
3,-103.4287549,20.72904555,60
3,-103.4065551,20.73088287,60
3,-103.3549143,20.56510719,60
3,-103.396452,20.63505812,60
3,-103.3965997,20.65089182,60
3,-103.3917546,20.63889073,60
3,-103.3099754,20.66875063,60
3,-103.2801477,20.6149293,60
3,-103.2899094,20.64030954,60
3,-103.2978653,20.69827547,60
3,-103.3072643,20.67936287,60
3,-103.3689978,20.57563779,60
3,-103.3599262,20.56192985,60
3,-103.293229,20.63520262,60
3,-103.2716408,20.61719298,60
3,-103.382707,20.71248544,60
3,-103.394169,20.62040775,60
3,-103.4406818,20.74392369,60
3,-103.4107104,20.74214068,60
3,-103.2821535,20.66989153,60
3,-103.3813149,20.72241794,60
3,-103.2996545,20.69203276,60
3,-103.3980594,20.60347014,60
3,-103.3048592,20.68701275,60
3,-103.3630473,20.6793571,60
3,-103.3182909,20.73290715,60
3,-103.307957,20.66585746,60
3,-103.3689492,20.60546531,60
3,-103.3669241,20.69448684,60
3,-103.3096994,20.68124833,60
3,-103.2961612,20.65992542,60
3,-103.3209711,20.69709997,60
3,-103.380201,20.62904379,60
3,-103.3259965,20.69041817,60
3,-103.3759862,20.63741703,60
3,-103.3540988,20.68598051,60
3,-103.3177842,20.71182269,60
3,-103.4286519,20.68035461,60
3,-103.3696476,20.69625956,60
3,-103.330287,20.69933558,60
3,-103.3122931,20.703714,60
3,-103.3036474,20.71061979,60
3,-103.3640236,20.66935184,60
3,-103.41475,20.6213747,60
3,-103.3866378,20.69150359,60
3,-103.3865673,20.67950038,60
3,-103.2165164,20.5782144,60
3,-103.4558164,20.64718513,60
3,-103.3683202,20.66515405,60
3,-103.4420659,20.62531791,60
3,-103.3326633,20.70833257,60
3,-103.3613431,20.67708676,60
3,-103.3853807,20.67767783,60
3,-103.3784575,20.73828947,60
3,-103.2315206,20.64679388,60
3,-103.3774469,20.66863501,60
3,-103.4364601,20.6452403,60
3,-103.3082415,20.60957904,60
3,-103.3273877,20.6386419,60
3,-103.3066546,20.70167503,60
3,-103.2958612,20.66204018,60
3,-103.3723334,20.69293197,60
3,-103.3407065,20.60942215,60
3,-103.426637,20.53706713,60
3,-103.5448887,20.72660254,60
3,-103.3147356,20.70837947,60
3,-103.4346058,20.65575651,60
3,-103.3126153,20.63753401,60
3,-103.334215,20.69927575,60
3,-103.3325648,20.56259896,60
3,-103.2780902,20.63834029,60
3,-103.3160624,20.71595054,60
3,-103.4079436,20.62908987,60
3,-103.3067727,20.7131542,60
3,-103.3027839,20.64233354,60
3,-103.3959989,20.62432717,60
3,-103.3741228,20.63671194,60
3,-103.3731666,20.53303255,60
3,-103.2993851,20.70772044,60
3,-103.1108274,20.59096776,60
3,-103.4151722,20.69264304,60
3,-103.3793661,20.63638997,60
3,-103.4166333,20.63411104,60
3,-103.3516595,20.66289627,60
3,-103.1986211,20.61998654,60
3,-103.3694954,20.65066542,60
3,-103.4661604,20.70910375,60
3,-103.328117,20.67542138,60
3,-103.3943688,20.68454441,60
3,-103.2755475,20.63406943,60
3,-103.2140804,20.4446668,60
3,-103.3656838,20.60759342,60
3,-103.2502812,20.59304991,60
3,-103.3149176,20.66906176,60
3,-103.3671168,20.6250483,60
3,-103.3465989,20.76548277,60
3,-103.2897713,20.68214037,60
3,-103.3889807,20.62679164,60
3,-103.3678475,20.67771982,60
3,-103.3769178,20.6490573,60
3,-103.4250296,20.63692497,60
3,-103.3909344,20.62836405,60
3,-103.3761657,20.67013384,60
3,-103.3126449,20.72765611,60
3,-103.3409548,20.70461516,60
3,-103.2599826,20.60292141,60
3,-103.4321509,20.74984426,60
3,-103.4966284,20.48763299,60
3,-103.3259524,20.64501113,60
3,-103.2906642,20.67573608,60
3,-103.2890931,20.63950655,60
3,-103.224933,20.66128637,60
3,-103.3775231,20.50933315,60
3,-103.2551303,20.60118172,60
3,-103.3306597,20.57467496,60
3,-103.4029912,20.6585923,60
3,-103.3262761,20.69122198,60
3,-103.448235,20.55428829,60
3,-103.365231,20.63437702,60
3,-103.3124987,20.69203732,60
3,-103.2954833,20.61716789,60
3,-103.3140201,20.61454048,60
3,-103.3934228,20.68456089,60
3,-103.3953941,20.68103354,60
3,-103.3533974,20.65944853,60
3,-103.2954833,20.61716789,60
3,-103.3414819,20.70918653,60
3,-103.2105113,20.66676533,60
3,-103.2646629,20.65466376,60
3,-103.3869914,20.68671336,60
3,-103.3812351,20.63896535,60
3,-103.2557848,20.62698787,60
3,-103.3524942,20.71101358,60
3,-103.3533546,20.70932484,60
3,-103.3996121,20.64583299,60
3,-103.3229733,20.6975408,60
3,-103.3572867,20.55762305,60
3,-103.3865398,20.63557587,60
3,-103.4174984,20.65622374,60
3,-103.3284958,20.68834486,60
3,-103.265171,20.62085874,60
3,-103.4310668,20.67047597,60
3,-103.3650826,20.67550792,60
3,-103.3151812,20.62759558,60
3,-103.3390832,20.73695616,60
3,-103.1799285,20.56053886,60
3,-103.3534988,20.71984153,60
3,-103.3318182,20.57727843,60
3,-103.2360935,20.50937604,60
3,-103.4131163,20.6706369,60
3,-103.3344354,20.70100117,60
3,-103.3651515,20.68899537,60
3,-103.3395423,20.60913284,60
3,-103.3237732,20.65033736,60
3,-103.385192,20.6894516,60
3,-103.3932666,20.68628815,60
3,-103.2969566,20.70696013,60
3,-103.3467482,20.62222659,60
3,-103.3458541,20.69289802,60
3,-103.3737952,20.56917893,60
3,-103.4529559,20.70314013,60
3,-103.3812869,20.68156322,60
3,-103.3850418,20.68945608,60
3,-103.3826372,20.58116774,60
3,-103.4453783,20.58651293,60
3,-103.4109593,20.66484471,60
3,-103.3598192,20.7038849,60
3,-103.3890657,20.55828018,60
3,-103.2491124,20.59291162,60
3,-103.1853328,20.5536078,60
3,-103.4348618,20.64159648,60
3,-103.4441453,20.76206703,60
3,-103.4005725,20.73823463,60
3,-103.373554,20.69537472,60
3,-103.4260214,20.72781912,60
3,-103.3934892,20.68193416,60
3,-103.3493315,20.70782775,60
3,-103.2390293,20.59467905,60
3,-103.349929,20.7400415,60
3,-103.3944378,20.68333822,60
3,-103.3375831,20.6679899,60
3,-103.2855209,20.65620474,60
3,-103.3284181,20.70399584,60
3,-103.3707482,20.71392638,60
3,-103.4232579,20.65798379,60
3,-103.3884373,20.71624282,60
3,-103.4350144,20.54903828,60
3,-103.3941145,20.60912457,60
3,-103.3775688,20.60908845,60
3,-103.3268882,20.63898064,60
3,-103.3715395,20.67051807,60
3,-103.286443,20.70154168,60
3,-103.433243,20.61357587,60
3,-103.3510964,20.72269106,60
3,-103.4056991,20.74201298,60
3,-103.389575,20.76025435,60
3,-103.3004862,20.69081228,60
3,-103.3660629,20.66988228,60
3,-103.3648331,20.69650149,60
3,-103.3752108,20.71229742,60
3,-103.3734506,20.71529788,60
3,-103.4073442,20.75231696,60
3,-103.4087887,20.73122875,60
3,-103.3892678,20.75480444,60
3,-103.3599212,20.73952284,60
3,-103.3273594,20.72920738,60
3,-103.2598355,20.62480633,60
3,-103.3644975,20.68894372,60
3,-103.396864,20.63692675,60
3,-103.3675953,20.72951486,60
3,-103.2442392,20.65232537,60
3,-103.3838212,20.70212434,60
3,-103.4141313,20.65051985,60
3,-103.364003,20.6769141,60
3,-103.359304,20.68001809,60
3,-103.0848135,20.52640498,60
3,-103.333829,20.62711374,60
3,-103.3420232,20.68970908,60
3,-103.3936747,20.64804117,60
3,-103.3803778,20.64366513,60
3,-103.2657844,20.60736068,60
3,-103.3845604,20.63954896,60
3,-103.2665268,20.62313961,60
3,-103.4321246,20.75333089,60
3,-103.2813718,20.69219472,60
3,-103.366043,20.66769557,60
3,-103.3607613,20.69329043,60
3,-103.3094175,20.62993302,60
3,-103.3629497,20.70069027,60
3,-103.335293,20.6849652,60
3,-103.3095371,20.70253255,60
3,-103.4028222,20.6609936,60
3,-103.3919537,20.63445503,60
3,-103.2486701,20.60391822,60
3,-103.3065145,20.55906291,60
3,-103.2426787,20.52614869,60
3,-103.3021808,20.67669043,60
3,-103.3015326,20.68756182,60
3,-103.3071249,20.62899822,60
3,-103.390468,20.68828126,60
3,-103.4358568,20.66481035,60
3,-103.3294016,20.68077578,60
3,-103.3806912,20.691266,60
3,-103.4238227,20.68137646,60
3,-103.4240341,20.61897545,60
3,-103.3461846,20.68360281,60
3,-103.2961352,20.70767072,60
3,-103.2890413,20.7092067,60
3,-103.3931874,20.68965477,60
3,-103.1597269,20.61236902,60
3,-103.3977302,20.67358219,60
3,-103.35652,20.7049961,60
3,-103.356749,20.67273565,60
3,-103.4453783,20.58651293,60
3,-103.2902843,20.64429845,60
3,-103.447083,20.47217657,60
3,-103.4202587,20.67143419,60
3,-103.4098949,20.67120342,60
3,-103.2934696,20.64115774,60
3,-103.4017141,20.63662037,60
3,-103.3897034,20.69598724,60
3,-103.2801398,20.66999604,60
3,-103.4908456,20.48999471,60
3,-103.4321949,20.75089998,60
3,-103.3593461,20.67034138,60
3,-103.3716095,20.6713947,60
3,-103.4080871,20.60050947,60
3,-103.292887,20.66597482,60
3,-103.4160793,20.63386206,60
3,-103.3165532,20.70275435,60
3,-103.35572,20.66913685,60
3,-103.2724304,20.68192514,60
3,-103.3722069,20.72297337,60
3,-103.3510163,20.61187136,60
3,-103.3625534,20.71288895,60
3,-103.3300838,20.70357829,60
3,-103.3670875,20.66987161,60
3,-103.3090656,20.56401756,60
3,-103.312639,20.57198859,60
3,-103.4075163,20.60188633,60
3,-103.2770154,20.64090395,60
3,-103.3494819,20.59844237,60
3,-103.2764617,20.61030058,60
3,-103.3781442,20.62474023,60
3,-103.3621543,20.67994709,60
3,-103.3799784,20.6722139,60
3,-103.322131,20.72270409,60
3,-103.4107937,20.73048848,60
3,-103.4286519,20.68035461,60
3,-103.4138627,20.62552193,60
3,-103.2767723,20.63267252,60
3,-103.3432188,20.73986857,60
3,-103.3301245,20.72609579,60
3,-103.3897706,20.68619664,60
3,-103.3853807,20.67767783,60
3,-103.3364674,20.69544176,60
3,-103.3458547,20.565599,60
3,-103.3154817,20.70625628,60
3,-103.1885125,20.57309707,60
3,-103.3087612,20.55704961,60
3,-103.203975,20.50521125,60
3,-103.3641927,20.66479792,60
3,-103.3762232,20.66825356,60
3,-103.416438,20.64278133,60
3,-103.403105,20.73024564,60
3,-103.2789915,20.64250564,60
3,-103.3640657,20.67352799,60
3,-103.3951061,20.72755155,60
3,-103.3464349,20.73286276,60
3,-103.1910273,20.40033527,60
3,-103.2398863,20.62445998,60
3,-103.3007049,20.68080919,60
3,-103.3270045,20.63136839,60
3,-103.4576463,20.80202612,60
3,-103.3916029,20.61735256,60
3,-103.3226864,20.71723132,60
3,-103.3499645,20.60708274,60
3,-103.390128,20.6465739,60
3,-103.416264,20.65309589,60
3,-103.4229977,20.73699641,60
3,-103.2804852,20.63868935,60
3,-103.3200919,20.70768638,60
3,-103.3162573,20.72861578,60
3,-103.2595684,20.65622932,60
3,-103.4006521,20.61794758,60
3,-103.3324888,20.71662768,60
3,-103.3282413,20.6485664,60
3,-103.3552691,20.68532077,60
3,-103.3315738,20.64906042,60
3,-103.372487,20.66759354,60
3,-103.3694707,20.63370695,60
3,-103.4450944,20.48045872,60
3,-103.2171804,20.57787011,60
3,-103.3097215,20.58672173,60
3,-103.2616279,20.60588269,60
3,-103.4337956,20.62803446,60
3,-103.3607221,20.74985535,60
3,-103.241288,20.5231059,60
3,-103.3484985,20.61522992,60
3,-103.2537891,20.63769623,60
3,-103.3596276,20.70249391,60
3,-103.2531652,20.63961643,60
3,-103.2876466,20.67223017,60
3,-103.393232,20.6735891,60
3,-103.3622001,20.67859832,60
3,-103.3566116,20.66312564,60
3,-103.3862341,20.69866866,60
3,-103.4335166,20.68148291,60
3,-103.2346836,20.66207358,60
3,-103.2950589,20.69006916,60
3,-103.3752108,20.71229742,60
3,-103.340062,20.73266115,60
3,-103.3416479,20.6837195,60
3,-103.4199514,20.63060033,60
3,-103.4171188,20.6576656,60
3,-103.3491241,20.72572534,60
3,-103.3344991,20.70462318,60
3,-103.3525889,20.6630121,60
3,-103.4216947,20.67366053,60
3,-103.1905746,20.53764026,60
3,-103.4976226,20.48129237,60
3,-103.4126954,20.69264734,60
3,-103.4376925,20.67019286,60
3,-103.3748973,20.67558913,60
3,-103.2804842,20.63109263,60
3,-103.4203078,20.65183215,60
3,-103.2854761,20.47230305,60
3,-103.4486975,20.67930755,60
3,-103.3888241,20.69028624,60
3,-103.3381024,20.58443128,60
3,-103.2769862,20.64093979,60
3,-103.0748392,20.61958039,60
3,-103.3741228,20.63671194,60
3,-103.3737075,20.6791343,60
3,-103.4583905,20.64793083,60
3,-103.2901077,20.63286832,60
3,-103.2617031,20.60094244,60
3,-103.2393389,20.60113165,60
3,-103.3155707,20.66113948,60
3,-103.367945,20.57580997,60
3,-103.4037994,20.63817533,60
